what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669091722764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669091760792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669091761288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669091898751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669091906326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669091924014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669091925518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669091926531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669091981126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669091993812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092002820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669092005410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092005680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092088631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669092148277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092152754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092231904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092377879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092471633
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669092474073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092475069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092722521
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1669092724376
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669092724381
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1669092726248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092729704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092731695
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1669092732101
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669092734694
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1669092734958
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1669092741657
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669092741664
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1669092749540
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1669092749763
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1669092750739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669092778286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092779848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092787769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669092789986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092791046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092840636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669092867887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092870632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092874996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092876331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092898618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1669092902259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1669092903379
